,rating,review,SentimantValue,predectedValue
591,1,لا للسياحة الداخلية في ضل غياب الرقابة لايوجد لان غرفة خمس نجوم في الشرم مع بوفية افطار من مالذ وطاب واطلالة على البحر لا تكلفني ??? ريالوانتم باسعار غير عادية وفطور لا يقدم حتى للمساجين واطلالة على جبال تجيب الهم لايوجد لان غرفة خمس نجوم في الشرم مع بوفية افطار من مالذ وطاب واطلالة على البحر لا تكلفني ??? ريالوانتم باسعار غير عادية وفطور لا يقدم حتى للمساجين واطلالة على جبال تجيب الهم,0,0
592,2,ضعيف شبكة الواي فاي فقط لاغير الافطار لم يرتقي لمستوى المقبولالحمام سئ جدا جدا وصغير الحجم عدم الراحة بالنوم بسبب سماع الشارع من الخارج و ذلك يعود لعدم اغلاق الشبابيك باحكام,0,0
593,4,"جيد نوعاً ما لم أجرب الإفطارالسرير مريح جداً عند طلب أي شيء يأتيك العامل بسرعة صاروخيةيوجد لديهم أنواع القهوة رائعة جداً توجد مغسلة ملابس تحت الفندق تابعة له وأسعارها رخيصة وعادية وخدمتها سريعة ?- الأثاث مع أنه نظيف إلا أنه قديم ?- الفوط غير نظيفة ولاتشجع على استخدامها?- السكن جيد نوعاً ما ونظيف لكن بجواره فندق حديث وجديد وأنظف وأجمل بمئة مرة وبمساحة تعادل ضعف المساحة حيث أن شقة بها صالة وغرفة بنصف سعر غرفة في فندق أبها كراون ، لذلك أقول الفندق جيد لكن سعره مبالغ فيه ?- رائحة العطور في كل مكان مزعجة جداً وهذا هو السبب الرئيسي لجعلي أنتقل إلى سكن آخر ، المعطرات الرديئة موزعة في كل مكان إلى درجة أنني وجدت تحت المغسلة علبتين معلقتين من معطر ""رحال"" للسيارات !! الأرضيات والدواليب وأسطح الطاولات لزجة بشكل مزعج بسبب أنهم يمسحونها بماء مخلوط به معطرات رائحتها لاتجلب إلا الصداع والغثيان ، المصعد معلق به قطعة تبث رائحة فراولة تقتل كل من لايتلثم عند ركوب هذا المصعد الممرات واللوبي أيضاً رائحتها مزعجة لكثرة المعطرات :: وباختصار فإن المشاكل الرئيسية في الفندق تتمحور حول المبالغة في السعر والتعطير",1,1
594,2,مخيب للأمل  مبنى من الداخل قديم والحمام ضيق,0,0
595,1,ليس من سمع كمن راى الاستقبال جيد واحد العماله من الجنسيه النيباليه متعاون دورات المياه السخان عطلان والاستحمام ماء بار رغم برودة الجو مما جعلنا نغير الغرفه,0,0
596,2,سيئه اعجني موظفي الاستقبال فقط الغرف صغيره ودورة المياه صغيره جدا والسعر مبالغ فيه جدا لا يستحق دفع هذا المبلغ مقابل غرفه صغيره ودورة مياه سيئهعمال الاستقبال ممتازينالموقع سئ مواقف السيارات غير جيد,0,0
597,5,المكان مريح ونظيف والاستقبال محترمين وبشوشين شباب الاستقبال كانوا رائعيننظافة الغرفة وتجهيزاتها رائعةموقع المكان وسطي وقريبة الخدمات منه الفطور سيء وغير منوعمنع العزاب من الاكل في المطعم علما بانه فارغ اغلب الوقت,1,1
598,1,لا يستحق التجربة اطلاقاً لا شيئ لا يستحق نصف المبلغ المحدد,0,0
599,2,اقامه سيئه الاسعار مبالغ فيها النظافه سيئة جدا الاثاث سي كل شي سئ مااعجبني شي,0,0
600,2,"ليلة لن تتكرر  -التصوير غير واقعي ويعطي انطباع أن المكان فسيح وهو ضيق - المكان يعجّ برائحة الدخان ، خاصةً غُرف النوم - السعر باهظ ولا يستحق ذلك - دفعت ???? ريال ليله واحده وغرفتي نوم ، ولو دفعت نصف هذا المبلغ في شقة مفروشه لكان أنسب - لازلت مستاء أنها وأسرتي من تلك ",0,0
601,4,جيد  سعر الغرف والجناح مو مرضيه مره وهو مو فندق عليه الكلام يعتبر اجنحه,1,1
602,4,"رائع قريب للمطار ،، وجود عدة مطاعم قريبه ايضاً يوجد مغسله في الفندق نفس سعر المغاسل العادية بعيد من السودة",1,1
603,4,جيد معقول جدا ,1,1
604,4,جيد جداً موظفي الاستقبال السعر مرتفع مع ما يقابله من شقق مفروشة و فنادق 4 نجوم,1,1
605,4,جيد جيدا  تقييمي للمكان  وأنا من سكان الرياض مكان جميل وهادىءونظيف وانصح به عدم أخذ الاحتياطات عند انقطاع الكهرباء مثل الكهرباء البديله وإضاءات الشحن,1,1
606,2,تجربة لن تتكرر  السعر غاليالشارع مدخله سئانقطاع الكهرباءالاستقبال غير متواجد للرد على الهاتف,0,0
607,4,ممتاز موظف الاستقبال محمد شاب محترم جدا ,1,1
608,4,الفندق ممتاز جداً جداً جداً مساحة السكن جيده كل الخدمات متوفره مستوى النظافة جيدجداً الى ممتازة التعامل ممتاز تلبية الطلبات ممتازة اشكر العاملين في الفندق لايوجد الا ملاحظة واحده وهي ان الفندق لا يقدم اسره اضافية للأطفال,1,1
609,5,فندق ممتاز جدااااا تعامل راقي و موقع ممتاز ونظافة لا شي,1,1
610,4,زائر كله تمام والاهم تعامل موظف الاستقبال الاستاذ محمد كان ممتاز ادبا وخلقا وخدمة فله مني كل الشكر ,1,1
611,4,جيد الاستقبال كان جيد وتم ترقية الحجز بدون مقابل وشكر خاص لسيد مصطفى الالفي لزوقه وادبه وحسن الاستقبال صغر حجم الحمام ومدخل الفندق من الطريق نظران للاصلاحات الطريق,1,1
612,4,رائع النظافة وطاقم العمل وقربه من المطاعم الموقع قريب من اصلاحات بالطريق تعيق الوصول له بسهوله,1,1
613,4,جيد أنصح بالسكن فيهانا كنت حاجز غرفه ولما وصلت تمت الترقيه الى سويت بنفس السعر علما بأن الغرفه اللي كنت حاجزها كانت متوفره وجاهزه ويشكرون على هذا صراحه  أشياء كثيره في المينيو غير متوفرة0,1,1
614,5,استثنائي فندق رائع وجميل لا شيء,1,1
615,5,mohamed فندق رائع جدا جدا Nothaing,1,1
616,4,سائح خليجي موقع الفندق النظافه الطاقم الكوفي شوب ممتاز السعر مرتفع قليلاً والاكل الاهتمام براحة السرير مهم جداًيرجى اعادة النظر فيها لتكتمل التميز,1,1
617,5,رائعة  الضيافة  نظافة المكان  الخدمة ,1,1
618,4,رائع التعاون والاستقابل من موظفى الاستقبال كان من افضل ما يكون شكرا لهم جزيل الشكر ,1,1
619,5,رائع جدا كل شئ جميل وهادئ ومريح ,1,1
620,4,جيد الفندق جميل ومريح ونظيفتعامل الموظفين جميل وراقي الحمام صغير والانترنت لا يعمللا تستطيع الذهاب الى المطاعم القريبهتحتاج الى سياره لان المطاعم بالجهه المقابله والطريق سريع,1,1
621,4,جيد جداً كل شي الواي في لايوصل للغرف,1,1
622,5,ممتاز الموقع ممتاز جداً وايضاً الاستقبال متعاون جدا ,1,1
