,rating,review,SentimantValue,predectedValue
507,2,“ַבדזÞÚ דדÊַׂ”. ַבדזÞÚ - ַבהÙַÝֹ. ,1,1
508,2,ײÚםÝ. . בד םÊד Êַßםֿ ַבּֽׂ Úה ״ׁםÞßד ַהַ ַ־׀Ê ÛׁÝֹ ??? ׁםַב ַׂÚַּ ַÚדַב ױםַהֹ Ýם ַבֿזׁ ַב׃ַֿ׃ַׂÚַּ ױַבֹ ַÝַֽׁ ַ׃ÝבַׂÚַּ דזÙÝםה ַבַ׃ÊÞַָב דה ַב׃ַÚֹ ?? ם׃ÊÝ׃ׁזה דÊל ַב־ׁזּ,0,0
509,4,ײÚםÝ ַּֿנ. ׃ם ßַֿ בַַהױֽ ַַָ׃Ê־ַֿדו ז׃Úׁו דַָבÛ Ýםו. ,0,0
510,2,“םַדה װַׁבו דÊ ֽבַבו Úבו”. . ׃זֱ ַבהÙַÝו - ײÚÝ ַבהÊ- Úֿד ÊזÝׁ דהםז ַֿ־ב ַבÛׁÝֹ - ַבַ׃ÊÞַָב Úהֿ ַבדÛַֹֿׁ ׃םֶ ַּֿנ,0,0
511,2,“ַָÊÚֿ בַ Ê־׃ׁ Ýבז׃ß”. בד םÚָּהם װם. דזßםÊ זױ־ זםÊׁß ַֻׁ זױַ־ו ַָבÞֿדַַֻֻ Þֿםד ׃ׁםׁ ײםÞ ֶַֽׁו ßׁםוו ז־ױזױַ ַָב׃ׁםׁבַ ַהױֽ ַָבַ׃Êֳַּׁ Ýםו,0,0
512,2,דדÊַׂ ַבהÙַÝֹ זַב״ַÞד דÊÚַזה ,1,1
513,4,ּםֿ ַבדßַה ּדםב זוַֿםֱ ßב װם ּםֿ זהÙםÝ ָ׃ ßַה ֽזײ ַב׃ַָֽו בַםÚדב Ýם ו׀ם ַבÝÊׁו ֽ׃ָ ßבַדוד םÞזבזַ Ýםו ױםַהו זַבבו ַÚבד,1,1
514,5,ּםַּֿֿנ ַבַÝ״ַׁ ּםֿ זַב׃ׁםׁ דדÊַׂ זדׁםֽ זַ״בַבֹ ַבÛׁÝֹ ֶַׁÚו Ýׁװ ַׁײםֹ ַבÛׁÝו,1,1
515,5,"ÝהֿÞ דדÊַׂ ַבַַֻֻ¡ ַבהÙַÝו ",1,1
516,5,ַבַֹֽׁ ז ַבוֿזֱ דßַה דהַ׃ָ זדׁםֽ  ַהױֽ ָו ־ַױֹ בדזÞÚו Úבל ַבßזׁהםװ ז־ֿדַÊו ַבדדÊַֹׂ בַ װםֱ,1,1
517,5,ֵÞַדÊם Ýם ÝהֿÞ 72 ַבװַׁÞֹ דזÞÚ ַבÝהֿÞ דדÊַׂ ַב׃Úׁ דÞַָב ַב־ֿדַÊ דדÊַׂ ,1,1
518,1,"ֳ׃ֹׁ ַדַַׁÊםֹ ÝהֿÞ דָהל Úבל ַב״ַׁׂ ַבֽֿםֻ¡ זßב ַבֿםßזַׁÊ זַבַַֻֻ דדםׂ זַׁÞם בַ װֶ",1,1
519,4,דׁםֽ ַבוֿזֱ -,1,1
520,4,ּםֿ ßב װם ּדםב ּֽד ַבÛׁÝֹ ז,1,1
521,5,ַ׃Êֻהֶַם Ý־ד ַּֿ ז הÙםÝ בַ װם,1,1
522,5,דÊÚו זÝ־ַדו ÝהֿÞ הÙםÝ זדׁםֽ זדזÞÚו דדםׂ בַװםֱ,1,1
523,4,וֶַֿ ַּֿ הÙםÝ  ַבדזÞÚ דדÊַׂ ֳהױֽ ַָב׃ßה Ýםו בßה בַ םׁÞל ֵבל ד׃Êזל ־ד׃ הּזד ַבדזÞÚ דדÊַׂ ַּֿ ז ַבהÙַÝו דדÊַֹׂ ÊהÙםד ַבÛׁÝו זß׀בß ֳׁײםֹ ַבÛׁÝ ßֳהוַ ָבַ׃Êםß זַבÝהֿÞ בַ ם׃ÊֽÞ ־ד׃ הּזד״ַÞד ַבÝהֿÞ ַּֿ ֶַׁÚ זדÊÚַזה,1,1
524,4,ּםֿ ַּֿנ ÛׁÝו ַבהזד זַבהÙַÝֹ ָװßב Úַד זÊױדםד ּדםב דָבÛ ַבÊֳדםה 1000  ֿׁוד זß׀בß ַבהÊ ׃ֶ זÊד ַֽÊ׃ַָ דַָבÛ ַײַÝםו Ûםׁ דזײֽו ַָבּֽׂ ,1,1
525,5,דדÊַׂ ּדםב ַהױֽ Ýםו ָÞזֹ בַםזּֿ,1,1
526,4,דßַה ֶַׁÚ Ýם ַבװַׁÞֹ ַבדזÞÚ זַבהÙַÝֹ ַײֱַֹ ַבÛׁÝֹ זַבÊֽßד Ýם ַבָׁזֹֿ,1,1
527,4,ֶַׁÚ ֳÚָּÊהם ַבֵ״בַבֹ Úבל ַבָֽםֹׁ ז ֽֿםÞֹ ַבÝַׁװַÊ ֶַׁÚ ַבדזÞÚ ßב װם Þׁםָ דהß ֵ׀ַ דַßַהÊ ָ״ַÞֹ ַבוזםֹ בׂזּÊß דÚַß דַ ָםֿ־בזהß,1,1
528,5,ּדםב זדדםׂ ÝהֿÞ ּדםב זֶַׁÚ זÛַםֹ Ýם ַבהÙַÝֹ זם׃ÊֽÞ ָֽÞ ַב־ד׃ הּזדזדׁםֽ הÝ׃םַ זדֽÊׁדזםÊדםׂ ֵָ״בַבֹ דדÊÚֹ זּדםבֹ בבÛַםֹזדזÞÚו ß׀בß דדםׂ זÞׁםָ דה ßב װםֱ זֳדַד ַבװַ״ֶ ֵָ־Êױַׁ דדÊַׂ בַװםֱ,1,1
529,5,ַ׃Êֻהֶַם ַבÝהֿÞ ֶַׁÚ זדזÞÚו ּדםב Þׁםָ ßב ַבַ׃זַÞ זם״בÚ Úבל ַבָֽׁ בַ װם ßב װם דדÊַׂ,1,1
530,5,ַ׃Êֻהֶַם ַבהÙַÝֹזוֿזֱ ַבדßַה ֳ׃בזָ ÊÚַדב ַבדזÙÝםה ßַה ״םָ ?-ַבזַם Ýַם בַ םÚדב ָװßב דÚÞזב דÚ ַבֳםÝזה ?ֿÝÚ דָבÛ ַבÊֳדםה,1,1
531,5,Superb ַבÛׁÝ זַַַַַַ׃ÚוַבדזÞÚ דדÊַׂ ד״ב Úבל ָֽםֹׁ ַבדַּׂÞׁםָ דה ַב־ֿדַÊַבÝהֿÞ הÙםםםםÝ ז Úױׁםװßׁ ־ַױ בבדזÙÝ ׃וםב Úבל ÊÚַזהו ֶַֽׁו ßׁםו Ê־ּׁ דה ֿזֹׁ ַבדםַו Ýם ÛׁÝֹ ???,1,1
532,5,ַ׃Êֻהֶַם ַבהÙַÝו זÊÚַדב ַב״ַÞד ַבÚדב ָױַֽׁו ַבÝהֿÞ ׁזזזזÚו ד׃ַֹֽ ַבÛׁÝ דדÊַׂו ßב װם Ýםו ַÚָּהם זַÊדהַ םßזה Úבם ו׀ַ ַבד׃Êזם ַבם ַבַÝײב בַ םזּֿ,1,1
533,4,ּםֿ ַבÝהֿÞ ָװßב Úַד ּדםב ַײֱַֹ ַבÛׁÝו ־ַÝÊו ּֽׂÊ ׃ׁםׁ דֿׂזּ זַÚ״זהם ׃ׁםׁםה דÝֿׁ זבױÞזוה ּהָ ָÚײ זַבזײÚ ßַה ׃םֱ ַּֿ,1,1
534,4,ַבהÙַÝֹ ַוד װם Ýם ַבַÞַדו ÝהֿÞ הÙםÝ ,1,1
535,5,ÝהֿÞ דה ַבַ־ׁ  דדÊַׂ ,1,1
536,4,ּםֿ ֹּֿׁ הÙַÝֹ ַבדßַה ַ׃בזָ ָÚײ ַבÚַדבםה Ûםׁ דÞָזב,1,1
537,5,ׁזÚֹ ַבÝהֿÞ ּדםב זַדַד ַבָֽםֹׁ ַבÝהֿÞ Ûַםו Ýם ַבּדַב זַבהÙַÝֹ ßב װֶ ׁזÚֹ ַבַהÊׁהÊ ÙÚםÝזַבד״Úד בַםבםÞ ָב ÝהֿÞ,1,1
538,4,ּדםב ַבדזÞÚ ַבַהÊׁהÊ בַָֿ דה Êָֿםבו ßב םזדַבÝהֿÞ בַ ם׃Êַוב ? הּזד דזÙÝֹ ַבַ׃ÊÞַָב ÊÚַדבוַ ÝÙ ַֻהֱַ ־ׁזּהַ דה ַבÝהֿÞ,1,1
539,4,ÝהֿÞ דדÊַׂ ַָב׀ַÊ Ýם Ûםׁ ַבדזַ׃ד ַבדזÞÚ ״ַÞד ַב־ֿדו ז ַבַ׃ÊÞַָב זַבהÙַÝו םזּֿ דזַÞÝ בßה בם׃Ê ßַÝםו Ýם ָÚײ ַבַֽםַה,1,1
540,5,ÝהֿÞ ּדםב זם׃Êַוב װßַׁנ ַָם וםזׂ Úבל ÊׁÞםֹ ּֽׂם ַבל ּהַֽ ָֿזה ַײַÝֹ ַם ׁ׃זדװßַׁנ בֽ׃ה ַבײםַÝו בַ װםֱ,1,1
541,4,ֶַׁÚ ַבÝהֿÞ הÙםÝ ַּֿ זַבÊÚַדב ַׁÞם־ֿדֹ ַבÛׁÝ דדÊַֹׂ ז״ׁםÞֹ ÊÞֿםד ַבַßב ּםֹֿ ַּֿ בַ םזּֿ,1,1
542,5,דדÊַׂ ַבהÙַÝֹ ז־ֿדֹ ׁßה ַב׃םַַׁÊ ױזÊ ַבדז׃םÞל Ýם ַבבÝÊ ־בַב ÝÊֹׁ ֿםהםֹ,1,1
543,4,ֶַׁÚ דדםׂ ַּֿ זַהױֽ ָוהÙַÝו ז־ֿדו םױבֽ בבÚזֶַבם׃ÊֽÞ ַבּׁזÚ בו בבַ׃Ý ß׃ׁÊ Þ״Úו ָבַ׃Êםßםו ַֿ־ב ַבֻבַּו ַ־׀זַ Úבםוַ 50 ֿׁוד זום ַÞב דה ׀בß,1,1
544,5,דׁםֽ ז הÙםÝ ÝהֿÞ הÙםÝ ז דׁםֽ ז ״ַÞד ַבÝהֿÞ דֽÊׁדַבדזַÞÝ ז ַ״בַבÊו Úבל ַבָֽםֹׁ ז Þָֹׁדה ד׃ּֿ ַבהזׁ ַבֽׂדֹ ַדַד ַבÝהֿÞ ָÚײ ַבַֽםַה Ýם ַבזםß ַהֿ,1,1
545,5,ַ׃Êֻהֶַם ַבÝהֿÞ ּדםב ַּֿ זÞדו Ýם ַבהÙַÝו זַבַ׃ÊÞַָב ß׀בß בßה Ýם דבַֽÙו דודו םּׁל ַ׃Êַָֿב ַבַײֱַֹ בַהו ַבַײֱַֹ ײÚםÝ Ýם ַבÛׁÝו ַבַײֱַֹ ÊÚַָהו זזַבהזׁ ־ÝםÝ םּׁל ַ׃Êַָָֿו בß׃ָ ַבׂזַׁ זַבדÞםדםה Ýםו הÊדהל דהßד ַ־זß דֽדֿ ַבׂÚַָם,1,1
546,4,ּםֿ ַבÝהֿÞ Ý־ד זהÙםÝ זַ״בַבÊו ּדםבו זßב װם ßַה דדÊַׂ זּדםב ַזב דַזױבהַ ״בָהַ דהוד םַ־׀זה ַבַָׁ ßבו זבדַּםהַ ה׃זם Êװםß ַזÊ Þַבזַ ַהÊד ַßבÊזַ ßב ַבבם ַָבֻבַּו ַֽהַ דַַ־׀הַ װם זַהßׁזַ,1,1
547,5,דדÊַׂ ַÚָּהם ַבַ׃ÊÞַָב ßַה ָßזָ Úױםׁ דהÚװ ־ַױֹ ֱַּÊ Ýם ַבזÞÊ ַבדהַ׃ָ ַÚָּÊהם ַבדזÙÝו Ú״ַ ַֽ׃ה ÊזֿםÚהַ זַÚָּהם ַבÝבָםהם Úבם ֽ׃ה ַ׃ÊÞַָבו בהַ ַבדזַÞÝ בַםזּֿ ָוַ דÙבַÊ,1,1
548,5,ַ׃ÊדÊÚÊ ַָÞַדÊם ַָבÝהֿÞ  ַבד־ַֿÊ Ûםׁ דׁםֽו ַָבהזד  זדÊÚָֹ זדה ַבײׁזׁם זּזֿ ד־ַֿÊ ַÝײב דה ַבד־ַֿÊ ַבדזּזֿו ַֽבםַנ ַָבÝהֿÞ זבÞֿ ״בָÊ ד־ַֿÊ ַßֻׁ ױבַָו דה ַבÝהֿÞ זÊד ÊזÝםׁ ד־ַֿÊ ָֿםבֹ זבßה ַבד־ַֿÊ ַבָֿםבו ֳםײַנÛםׁ דׁםֹֽ ַָבהזד,1,1
549,5,Êדםׂ ַבÝ״זׁ ַבÛׁÝו ֽזײ ַב׃ַָֹֽ דהַ׃ָ בבֳ״Ýַב ÝÞ״,1,1
550,4,ַÞַדֹ דדÊÚֹ ÊÚַדב ַבדזÙÝםה ַבדזÞÚÊױדםד זֿםßזׁ ַבÝהֿÞ ַבד־ַֿÊ Ûםׁ דׁםֹֽ הוֶַםַנ  (דװßבֹ ֳÛבָ ַבÝהַֿÞ ),1,1
551,4,ֶַׁÚ ַבÝהֿÞ דׁםֽ ַּֿ זּדםב Úַדבֹ ַבַ׃ÊÞַָב ַבÝבָהםֹ בם׃Ê ּםֿו,1,1
552,5,ַ׃Êֻהֶַם ַבÝהֿÞ ֶַַַַַׁÚ ז׃ֳßׁׁ ַבׂםַׁו ַָ׀ה ַבבו בד ÊÚָּהם ז׃ֶַֿ ַבהזד,1,1
553,4,ּםֿ הÙַÝֹ ַבÝהֿÞ זÊױדםדו ַבÚױׁם ַבֽֿםֻ זÊזÝׁ ַבדזַÞÝ בב׃םַַׁÊ ßַה ÊÚַדב ַב״ַÞד ּםַֿ דזÙÝֹ ַבֳ׃ÊÞַָב ַב׃זׁםֹ ÊהÞױוַ ַבַָÊ׃ַדו זֽ׃ה ַבÊÚַדב דÚ ַבֶַָׂה ַׂÚַּ דה ־ַּׁ ַבÝהֿÞ ַָÚדַב ֳהװֶַםו ַָּהָ ַבÝהֿÞ ,1,1
554,4,ּםֿ ַּֿנ דזÞÚ ַבÝהֿÞ דßַדה Úבל ָֽםֹׁ ־ַבֿ ßב װֶ ּםֿ ,1,1
555,5,ַÞַדֹ ֶַׁÚו ßב דַ Ýם ַבÝהֿÞ ֶַׁÚ בַ װֶ,1,1
556,5,ַ׃Êֻהֶַם ַבדßַה ּדםב דדÊַׂ Úֿד זּזֿ ַּֽׂ בבַױזַÊ ַÊדהל זּזֿ ַבֽב Úַּבַ זַÊדהל זײÚ ַ׃Úַׁ ־ַױו בהׂבֱַ ַבÝהֿÞ ַב׀םה Þַדז ַָבׂםַׁו ׃ַָÞַ ,1,1
557,1,ײÚםÝ בַ װםַ ׃םֱַ דה ֽםֻ ַבÛׁÝ זַבדזַÞÝ זַבַ׃ÊÞַָב ַב׃ׁםׁ ַ׃ִ ׃ׁםׁ Ýם ֽםַÊם ַבÝ״זׁ ַָֿׁ ַבהÙַÝו ֿׁםםםםֱ,0,0
558,5,ÝהֿÞ דדÊַׂ ַבהÙַÝֹ זֳ׃Úַׁ ַבÝ״זׁ ßַהÊ דהַ׃ָֹזַם Ýֳם ׃ׁםÚדהÙׁ ּדםב דה ַבÛׁÝֹÞׁםָ דה ד׃ּֿ ַבהזׁ םזּֿ דזÙÝֹ זַֹֽֿ ÝÞ״ Ýל ַבַ׃ÊÞַָבםזּֿ ÊױבםַֽÊ דÞַָב ַבÝהֿÞ,1,1
559,5,דדÊַׂ ַבÝהֿÞ דה ֽםֻ ַבהÙַÝֹ Ýז דדÊַׂ ַבÛׁÝ זַ׃Úֹ ז דה׃Þֹ ז הÙםÝֹ ַּֿ ַב״ַÞד דÊÚַזה ַּֿ ז ַבÊהÙםÝ ד׃Êדׁ םÊזÝׁ ַבדזַÞÝ ּהָ ַבÝהֿÞ ַָבֵײַÝֹ ֵבל ÊזÝׁ ־ֿדֹ ױÝ ַב׃םַַׁÊ ,1,1
560,4,"ÝהֿÞ ּדםב זֵָ׀ה ַבבו ׃זÝ ֳÚזֵֿבםßד ַבדזÞÚ ּדםב ֳדַד ַבßזׁהםװ ¡ זֵ״בַבֹ ׃ַֹֽׁ ¡ זהÙַÝֹ זÝ־ַדֹ ַבÝהֿÞ דזֿׁה ¡זוֿזֱ ַבדßַה ¡ ז׃Úֹ ַבÛׁÝֹ ¡ ז״ַÞד ַבÝהֿÞ ַּֿנ דדÊַׂ ַבֵÝ״ַׁ בד םßה ַָבװßב ַבד״בזָ Úַֿם ַּֿנ ",1,1
561,5,ּדםב  זֶַׁÚ ßב װֶ ּדםב ַבßוֱַָׁ ַ״ÝֶÊ בדֹֿ הױÝ ׃ַÚֹ זו׀ַ ַזב דֹׁ םֽױב ־בַב ׃ÝַׁÊם,1,1
562,4,"ֶַׁÚ ַבÊַּזָ ַב׃ׁםÚ זַבוִֿ זַבֿםßזׁ ַבֶַׁÚ זהײַÝו זÊױדםד ַבֽדַד ¡ דזÞÚו Þׁםָ דה ַב־ֿדַÊ דֻב ַבד״ַÚד זַב׃זָׁ דַׁßÊ ַבדזַÞÝ Ûםׁ דײבבו ¡ ַבד־ֹֿ בד ÊÚָּ זַֽֿ דהַ ַדַ ַבַ־ׁ ַÚָּÊו זָÞזֹ זַבַֻבֻ םÞזב Úַֿםו ",1,1
563,4,ֶַׁÚ ״ַÞד ַבÚדב בָÞ ַבÊÚַדב  ּֽד ַבד׃ָֽ ױÛםׁ ,1,1
564,5,ַßֻׁ דה ֶַׁÚ ßב װם בַ װם,1,1
565,5,ÝהֿÞ דדÊַׂ ßב װם ַÚָּהם זַהױֽ ַבּדםÚ ַָבַÞַדֹ ָו׀ַ ַבÝהֿÞ ַבֶַׁÚ בַ װם,1,1
566,5,ַ׃Êֻהֶַם ַבהÙַÝֹ ַבדזÞÚ ַבֶַׁÚ ÊÚַזה ״ַÞד ַבÚדב ׃Úׁ דÞָזב דזַÞÝ ּםֹֿ ֳהױֽ ָו ַב״Úַד בד םßה ַָבֹּֿׁ ַבד״בזָֹ זַבÞוזֹ Ûםׁ ב׀ם׀ֹ,1,1
567,5,״ַÞד Úדב ֶַׁÚ ֽ׃ה ַבÊÚַדב דה Þָב ּדםÚ ַבÚַדבםה בַװֶ,1,1
568,4,ֶַׁÚ ֿםßזׁ ַבÝהֿÞ זהÙַÝÊו זבַ װם,1,1
569,5,"דדÊַׂ ßב װם Ýם ַבÝהֿÞ ֳÚָּהםַבֿםßזׁ ַבַהַֹׁ¡ ַבזַם Ýַם¡ ַבדזַÞÝ ַב־ַױֹ ַָבÝהֿÞ¡ ַבַֹֽׁ¡ זזזזזז  ¡זÝם װם ֳÚָּהם זוז ַבבדױÚֿ ßב דַ ַײÛ״ Úבל ַבׁׂ ֳבÞַו ַּוׂ דַםÊֳ־ׁ (^__^) בַ םזּֿ װם",1,1
570,5,ÝהֿÞ דדÊַׂ ַּֿ ÝהֿÞ דדÊַׂ דה ּדםÚ ַבהזַֽם  זַהױֽ ָו ßב ׂזַׁ ַבװַׁÞֹ ,1,1
571,5,ÝהֿÞ דÊדםׂ זדה ַב״ַׁׂ ַבֳזב ֳÝײב ־םַׁ בב׃ßה Ýם ַבװַׁÞֹ זָֿם זדַַּזׁוַ ,1,1
572,5,ÝהֿÞ ּדםב בבÚֶַבֹ ַבדַֽÝÙֹ ßב װםֱ ּדםב זÊÚַזה ַב״ַÞד דדÊַׂ זֽÊל Êד ÊׁÞםֹ ּֽׂם דה ÛׁÝֹ ֵבל ּהַֽ ÊהÝם׀ם דַּהַנ זַבַַֻֻ ּֿםֿ זַבÛׁÝֹ ßַהÊ Ý־דו זַבַײֱַֹ ßַהÊ ׁזÚו ,1,1
573,5,ַב׃Úזֿםו ַבÞױםד ַבהÙַÝו  ַבוֿזֱ ז ַׁÊÝַÚ ׃Úׁ ַב־ֿדַÊ ז ײÚÝ ַבזַם Ýַם,1,1
574,4,"דַּֿ ַבדׁׂזÚם ַבדזÞÚ דדÊַׂ ¡ וֿזֱ ¡ ַבהÙַÝו דדÊַׂו ¡ ַב־ֿדו Úַבםו ַבּזֿו ¡ ַבַ׃ÊÞַָב ֶַׁÚ ¡ ַבÝהֿÞ ֽֿםֻ זֳהםÞ Ûַבם הזÚַנ דַ",1,1
575,5,דדÊַׂ דדÊַׂ בַםזּֿ,1,1
576,5,ַ׃Êֻהֶַם ßב ַבַדזׁ דדÊַֹׂ בַ׃םדַ ַב״Úַד ז־ֿדֹ ַבÛׁÝ ַב׃ׁםÚֹ זַבוֿזֱ ׃ßהַ ־ד׃ֹ ַםַד זבד ה׃ÊÝֿ דה ־ֿדֹ ַבד׃ָֽ ב״זב דֹֿ ַבױםַהֹ,1,1
577,2,ַׂÚַּ  ַׂÚַּ Úװַה ַבּםß ֳזÊ ַב׃ַÚו 11 ַבױָֽ,0,0
578,5,"ַבֳױַבֹ ז ַבֵַָֿÚ Êױדםד ַבÝהֿÞ ֶַׁÚ ¡ ֵַֹֿׁ דדÊַֹׂ ¡ ״ַÞד ַבÚדב דדÊַׂ  ",1,1
579,5,ÝהֿÞ דדÊַׂ Þָׁו דה ַבד׃ּֿזÊÚַזה ַבדזÙÝםהÚֿד זּזֿ ַבßֽזבםַÊַבד׃ָֽ דßםÝ ַֿ־ב ַבדָהל ױÛׁ ַבדזÞÝ ֳדַד ַבָזַָֹ,1,1
580,5,ַב׃Úׁ דׁÊÝÚ ַב־ֿדַÊ ז ַבדזÞÚ ז ״ַÞד ַבÚדב דדÊַׂ ַב׃Úׁ דׁÊÝÚ,1,1
581,5,ׁזזזזזÚֹ ַּֿ ַßֻׁ דה ַבֶַׁÚ זÊױדםד ַבֿםßזׁ Úּםָ ַÝײב דה ַבױזׁ ַבדÚׁזײֹ זßב ַב־ֿדַÊ דדÊַֹׂ !! ,1,1
582,4,ּםֿ ַּֿ זַהױֽ ַבּדםÚ ָÊָֹּׁ ו׀ַ ַבÝהֿÞ ַבהÙַÝֹ ַבדזÞÚ ַבוֿזֱ זּזֿ Ú״ב Ýם דÛ׃בֹ ַבֽדַד,1,1
583,5,דדÊַׂ ׃בַ׃ֹ זָ׃ַ״ֹ ַבÝהֿÞדÚ Þדֹ ַב־ֿדַÊ זהÙַÝÊוַ־ֿדֹ ַב׃םַֹׁ ֶַׁÚֹ זדׁםֹֽß׀בß ֽדַד ַב׃ַָֹֽ ׁÛד ױÛׁו׃ׁÚֹ ַ׃Êַָֹּ ַב״ַÞד זֳּׁז ֳה םßזה ׀בß ֶַֿדַ בַ װםֱ ֵבל ַבֲה,1,1
584,4,ּםֿ ַּֿנ ßב װם ֽבז Ýם ÝהֿÞ דזÞÚ זוֱֿ Êַד  ַהױֽ Ýםו ױַׁ דזÞÝ ָױַֽׁו ÊײַםÞֹ דהו ַהַ ßהÊ ַּֽׂ דÚ Ý״זׁ זÞַבזַ בם ַבÝ״זׁ םÚהם ׃ֽזׁ זÞבÊ דָ דװßבֹ ז Ý״ׁהַ Ú ֽ׃ַָהַ זÞÊ ַב׃ֽזׁ םßזה דַּהַ ז״בָהַ ַßב זÞÊ ַב־ׁזּ ßַהזַ םָזה םֿÝÚזהם דָבÛ ַב׃ֽזׁ ״ָÚַ ׁÝײÊ ַֿÝÚ זבÝ ז ֿזַׁה Ýם הוַםו ֿÝÚÊ בוד זÝםß ַׁ׃ם בַהם ßהÊ ד׃ÊÚּב Ú ַב״בÚו,1,1
585,5,ַ׃Êֻהֶַם ַבÝהֿÞ ֶַׁÚ ַּֿ זהÙםÝ ַּֿ ַּֿ ַÊדהל ַה ם׃Êדׁ ַבזײÚ וß׀ַ ֶַֿדַ ַָב׀ַÊ ד׃Êזל ַבהÙַÝו Úַבם ַּֿ בַװם,1,1
586,4,ּםֿ דזÞÚ ַבÝהֿÞ Þׁםָ דה ַבֳ׃זַÞ ז ַבָֽםֹׁ זד׃ּֿ ַבהזׁ ַבַßב Ýם ַבÛׁÝֹ ַבÚװֱַ ז ַבÝ״זׁ ßַה ב׀ם׀ ֳÚָּהם ״ׁםÞֿ ַ׃Ê־ַֿד ַבֵײֱַו בד ÊÚָּהם ַבַׁײםו ום דה דַֹֿ ָבַ׃Êםßםֹ בד םזÝׁז בם ׃ׁםׁ ב״Ýב ׁײםÚ ָֹּֽ הÝַ׀ ַבַ׃ׁו,1,1
587,5,דדÊַׂ הÚד ,1,1
588,5,"ÝהֿÞ דÊדםׂ ַָבÝÚב ַבהÙַÝֹ ¡ ׃ׁÚֹ ַב־ֿדַÊ ¡ ד׃ַֹֽ ַבÛׁÝֹ ¡ ָױַֹֽׁ ßב דַָ דÊדםׂ בד ַּֿ דַבַ םÚָּהם ¡ Úבל ַבÚß׃",1,1
589,5,דדÊַׂ ַבÝהֿÞ הÙםÝ זֿםßזׁו Úױׁם זםזּֿ ßׁ׃ם םÊֽזב ב׃ׁםׁ בבַ״Ýַב ַבַײֱַו ַּֿ ־ַÝÊו  ,1,1
590,4,ֶַׁÚ הÙַÝֹ ַבÝהֿÞ זßזהו ּֿםֿ זÊÚַדב ַב״ַÞד דדÊַׂ דזַÞÝ ַב׃םַַׁÊ Êַָׁםֹ זÛםׁ דײבבו ד׃ַֹֽ ַבÛׁÝו הזÚַ דַ,1,1
591,1,בַ בב׃םַֹֽ ַבַֿ־בםֹ Ýם ײב Ûםַָ ַבׁÞַָֹ בַםזּֿ בַה ÛׁÝֹ ־ד׃ הּזד Ýם ַבװׁד דÚ ָזÝםֹ ַÝ״ַׁ דה דַב׀ ז״ַָ זַ״בַבֹ Úבל ַבָֽׁ בַ ÊßבÝהם ??? ׁםַבזַהÊד ַָ׃Úַׁ Ûםׁ Úַֿםֹ זÝ״זׁ בַ םÞֿד ֽÊל בבד׃ַּםה זַ״בַבֹ Úבל ַָּב Êּםָ ַבוד בַםזּֿ בַה ÛׁÝֹ ־ד׃ הּזד Ýם ַבװׁד דÚ ָזÝםֹ ַÝ״ַׁ דה דַב׀ ז״ַָ זַ״בַבֹ Úבל ַבָֽׁ בַ ÊßבÝהם ??? ׁםַבזַהÊד ַָ׃Úַׁ Ûםׁ Úַֿםֹ זÝ״זׁ בַ םÞֿד ֽÊל בבד׃ַּםה זַ״בַבֹ Úבל ַָּב Êּםָ ַבוד,0,0
592,2,ײÚםÝ װָßֹ ַבזַם Ýַם ÝÞ״ בַÛםׁ ַבַÝ״ַׁ בד םׁÊÞם בד׃Êזל ַבדÞָזבַבֽדַד ׃ֶ ַּֿ ַּֿ זױÛםׁ ַבּֽד Úֿד ַבַֹֽׁ ַָבהזד ָ׃ָָ ׃דַÚ ַבװַׁÚ דה ַב־ַּׁ ז ׀בß םÚזֿ בÚֿד ַÛבַÞ ַבװַָָםß ַָֽßַד,0,0
